ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
464029.97,22.2,17.02,372976.07,17.84
464166.8,22.21,17.04,373786.28,17.89
464115.08,22.22,17.05,373714.12,17.89
464115.08,22.22,17.05,373714.12,17.89
464063.35,22.23,17.05,373714.12,17.9
464388.72,22.25,17.08,373714.12,17.9
464336.99,22.26,17.08,373714.83,17.91
463923.2,22.32,17.15,373714.83,17.98
464060.03,22.34,17.17,373715.33,17.99
464008.3,22.35,17.17,373715.09,18.0
463647.89,22.33,17.16,373418.88,17.99
463596.16,22.34,17.17,373417.91,18.0
463544.44,22.35,17.18,373991.79,18.03
463681.27,22.37,17.19,374156.06,18.05
463387.14,22.36,17.18,373889.32,18.04
463335.41,22.36,17.19,373889.32,18.05
463283.69,22.37,17.2,373889.32,18.06
463556.09,22.39,17.22,373902.34,18.06
463556.09,22.39,17.22,373902.43,18.06
463504.37,22.4,17.23,373903.72,18.07
463875.09,22.42,17.25,373902.85,18.07
463716.54,22.42,17.25,373756.35,18.07
463664.81,22.43,17.25,373783.87,18.08
463801.64,22.44,17.27,374592.31,18.12
463507.51,22.43,17.26,374359.16,18.12
463455.78,22.44,17.27,374454.4,18.13
463592.61,22.45,17.28,374454.4,18.14
463540.89,22.46,17.29,374454.4,18.15
463489.16,22.47,17.3,374474.25,18.16
463437.44,22.48,17.31,374497.02,18.17
463421.33,22.49,17.32,375576.26,18.23
463880.91,22.52,17.35,375786.03,18.25
464153.32,22.54,17.37,375786.03,18.25
464504.4,22.57,17.4,375644.4,18.25
464452.67,22.58,17.41,375644.4,18.26
464725.08,22.6,17.43,375670.3,18.27
464673.36,22.61,17.44,375665.32,18.28
464810.18,22.62,17.45,375652.29,18.28
464782.2,22.63,17.46,375865.88,18.3
464718.61,22.64,17.47,376583.69,18.35
464655.01,22.65,17.48,376466.3,18.35
464603.29,22.66,17.49,376466.3,18.36
464240.84,22.65,17.47,376071.13,18.34
463949.61,22.63,17.46,375771.93,18.33
464086.44,22.65,17.48,375771.93,18.34
464457.16,22.67,17.5,375808.16,18.35
464593.98,22.69,17.52,375794.29,18.35
464542.26,22.7,17.53,375786.92,18.36
464490.53,22.71,17.53,375812.24,18.37
464151.83,22.7,17.52,376697.74,18.42
463959.15,22.69,17.52,376528.28,18.41
464365.32,22.72,17.55,376674.87,18.43
464366.77,22.72,17.55,376683.03,18.43
464162.63,22.71,17.54,376509.37,18.42
463629.28,22.7,17.52,375873.6,18.4
463577.56,22.71,17.53,375873.6,18.41
463283.43,22.69,17.52,375601.24,18.4
463089.3,22.69,17.52,375459.29,18.39
463037.57,22.7,17.52,375459.29,18.4
462985.85,22.7,17.53,375461.92,18.41
462934.12,22.71,17.54,375459.78,18.42
462882.4,22.72,17.55,375471.4,18.43
463253.12,22.75,17.57,376025.91,18.46
463083.72,22.74,17.57,376377.45,18.48
463562.24,22.78,17.6,376280.81,18.49
463510.52,22.79,17.61,376280.81,18.5
463881.24,22.81,17.64,376280.81,18.5
463296.22,22.79,17.62,375709.29,18.48
463244.5,22.8,17.63,375724.44,18.49
463381.32,22.81,17.64,375712.24,18.5
463329.6,22.82,17.65,375709.83,18.51
463277.87,22.83,17.66,375714.46,18.52
463414.7,22.85,17.67,376423.58,18.56
463362.98,22.86,17.68,376477.32,18.57
463499.8,22.87,17.7,376477.32,18.58
463448.08,22.88,17.71,376477.32,18.59
463584.9,22.9,17.72,376477.32,18.59
463222.46,22.88,17.71,376133.68,18.58
463359.29,22.9,17.73,376133.68,18.59
463721.44,22.92,17.75,376142.36,18.59
463669.72,22.93,17.76,376133.68,18.6
463806.54,22.95,17.78,376133.68,18.61
463754.82,22.96,17.79,377183.97,18.67
463434.82,22.95,17.77,376863.97,18.66
463805.54,22.97,17.8,376863.97,18.66
463753.81,22.98,17.81,376863.97,18.67
463391.37,22.97,17.79,376956.64,18.68
463762.09,22.99,17.82,376973.31,18.69
463710.36,23.0,17.83,376941.92,18.69
463694.25,23.01,17.84,378360.65,18.77
463560.51,23.01,17.83,378825.99,18.8
463508.78,23.02,17.84,378825.99,18.81
463402.08,23.02,17.85,378010.09,18.78
463350.36,23.03,17.86,378010.09,18.79
463298.63,23.04,17.87,378035.49,18.8
463975.85,23.09,17.91,377999.37,18.81
464346.57,23.11,17.94,377997.23,18.81
464483.4,23.13,17.95,377985.14,18.82
464120.96,23.11,17.94,378018.98,18.82
464165.05,23.13,17.95,378982.61,18.88
464113.32,23.14,17.96,378982.61,18.89
463819.19,23.12,17.95,378677.76,18.88
463956.73,23.14,17.97,378380.44,18.87
463811.38,23.14,17.97,378109.12,18.87
463948.2,23.16,17.99,378109.12,18.88
463948.2,23.16,17.99,378132.03,18.88
463948.2,23.16,17.99,378125.62,18.88
464220.61,23.18,18.01,378159.58,18.88
464591.33,23.21,18.03,378162.04,18.89
464539.6,23.21,18.04,378137.27,18.9
464676.43,23.23,18.06,378797.62,18.94
464624.71,23.24,18.07,378961.18,18.96
464572.98,23.25,18.08,379094.84,18.97
464709.81,23.27,18.09,379094.84,18.98
464846.63,23.28,18.11,379094.84,18.99
464794.91,23.29,18.12,379094.84,19.0
464931.74,23.31,18.13,379102.43,19.0
465068.56,23.32,18.15,379118.24,19.01
465016.84,23.33,18.16,379165.28,19.02
465016.84,23.33,18.16,379181.44,19.03
464965.11,23.34,18.17,379921.08,19.07
464913.39,23.35,18.18,379825.88,19.08
464861.66,23.36,18.19,379825.88,19.09
464809.94,23.37,18.2,379825.88,19.1
464946.77,23.39,18.21,379825.88,19.1
464895.04,23.39,18.22,379826.84,19.11
464607.95,23.38,18.21,379555.12,19.1
464556.23,23.39,18.22,379556.56,19.11
464504.51,23.4,18.23,379554.56,19.12
464452.78,23.41,18.24,379869.1,19.15
464452.78,23.41,18.24,379862.04,19.15
464401.06,23.42,18.25,379729.39,19.15
464349.33,23.43,18.26,379729.39,19.16
464486.16,23.45,18.27,379729.39,19.17
464622.98,23.46,18.29,379729.39,19.18
464571.26,23.47,18.3,379732.5,19.19
464519.54,23.48,18.31,379729.4,19.2
464467.81,23.49,18.32,379731.05,19.21
464793.18,23.51,18.34,380500.3,19.25
464500.5,23.5,18.33,380230.83,19.24
464448.77,23.51,18.34,380200.33,19.25
464397.05,23.52,18.35,380200.33,19.26
464345.32,23.53,18.36,380200.33,19.27
464011.65,23.52,18.35,380021.11,19.26
464373.8,23.54,18.37,380023.08,19.27
464322.08,23.55,18.38,380022.69,19.28
464594.49,23.58,18.4,380021.48,19.28
464919.85,23.6,18.43,380878.52,19.33
464632.76,23.59,18.42,380582.47,19.32
464438.63,23.58,18.41,380409.14,19.31
464809.35,23.61,18.43,380569.14,19.33
464757.63,23.62,18.44,380872.71,19.35
464705.9,23.62,18.45,380872.71,19.36
464842.73,23.64,18.47,380872.71,19.37
464480.29,23.63,18.46,380788.0,19.37
464480.29,23.63,18.46,380814.66,19.37
464428.56,23.64,18.47,380815.14,19.38
464376.84,23.65,18.47,380814.69,19.39
464325.11,23.66,18.48,380814.71,19.4
464273.39,23.67,18.49,381045.72,19.42
464410.21,23.68,18.51,381244.67,19.44
464358.49,23.69,18.52,381172.1,19.45
464306.77,23.7,18.53,381172.1,19.46
464255.04,23.71,18.54,381172.1,19.47
464203.32,23.72,18.55,381172.1,19.48
464340.14,23.74,18.56,381172.38,19.49
464476.97,23.75,18.58,381172.5,19.49
464847.69,23.78,18.61,381190.85,19.5
465120.09,23.8,18.63,381731.68,19.53
464706.3,23.88,18.7,381731.68,19.61
464683.64,23.89,18.72,382371.03,19.66
464631.91,23.9,18.73,382371.03,19.67
464580.19,23.91,18.74,382371.03,19.68
464717.02,23.92,18.75,382371.03,19.69
464853.84,23.94,18.77,382371.03,19.69
464516.75,23.93,18.76,382049.17,19.68
464465.03,23.94,18.77,382052.98,19.69
464413.31,23.95,18.78,382050.13,19.7
464550.13,23.97,18.79,382049.17,19.71
464553.03,23.97,18.79,382071.73,19.71
464501.31,23.98,18.8,382639.38,19.75
464449.58,23.98,18.81,382639.38,19.76
464820.3,24.01,18.84,382639.38,19.76
464768.58,24.02,18.85,382664.42,19.78
464716.85,24.03,18.86,382668.18,19.79
464853.68,24.05,18.87,382651.8,19.79
464801.95,24.06,18.88,382639.38,19.8
464750.23,24.07,18.89,383229.85,19.84
464887.06,24.08,18.91,383432.87,19.86
465023.88,24.1,18.93,383432.87,19.87
464972.16,24.11,18.94,383432.87,19.88
464594.22,24.1,18.92,382982.96,19.86
464300.08,24.09,18.91,382678.11,19.85
463937.64,24.07,18.9,382316.73,19.84
463885.92,24.08,18.91,382318.11,19.85
464248.07,24.11,18.94,382316.73,19.85
464196.35,24.12,18.95,382316.73,19.86
464468.75,24.14,18.97,383020.19,19.91
464417.03,24.15,18.98,383166.3,19.92
464308.48,24.15,18.97,383055.52,19.92
464256.76,24.16,18.98,383078.98,19.93
464205.03,24.17,18.99,383078.98,19.94
464153.31,24.18,19.0,383078.98,19.95
464101.58,24.18,19.01,383078.98,19.96
464238.41,24.2,19.03,383125.02,19.97
464041.52,24.19,19.02,383048.5,19.97
464403.67,24.22,19.05,383004.71,19.98
464351.95,24.23,19.06,383005.11,19.99
464300.22,24.24,19.07,383658.26,20.03
464248.5,24.25,19.08,383566.85,20.04
464619.22,24.28,19.1,383566.85,20.04
464567.49,24.29,19.11,383566.85,20.05
464515.77,24.3,19.12,383566.85,20.06
464221.64,24.28,19.11,383177.87,20.04
463859.19,24.27,19.1,383185.96,20.05
463996.02,24.29,19.12,383179.79,20.06
463944.3,24.3,19.13,383177.87,20.07
464075.44,24.32,19.15,384230.22,20.13
464915.59,24.37,19.2,384574.64,20.16
464812.14,24.39,19.22,384574.87,20.18
464227.13,24.37,19.2,383968.1,20.16
464363.95,24.39,19.22,383967.91,20.17
464689.32,24.41,19.24,383969.61,20.17
464637.59,24.42,19.25,384018.21,20.19
464585.87,24.43,19.26,383968.38,20.19
464948.02,24.46,19.29,384933.56,20.25
465084.85,24.48,19.3,385145.74,20.27
465033.12,24.49,19.31,385145.74,20.28
464981.4,24.5,19.32,385172.94,20.29
465253.81,24.52,19.35,385160.47,20.3
465096.71,24.51,19.34,385001.69,20.29
465044.98,24.52,19.35,385002.74,20.3
465028.87,24.54,19.36,386554.53,20.4
465037.35,24.55,19.38,385784.02,20.37
465399.0,24.58,19.41,385752.81,20.37
464841.65,24.57,19.39,385318.17,20.36
464554.56,24.55,19.38,385077.99,20.35
464347.66,24.6,19.42,385096.89,20.4
464295.94,24.61,19.43,385440.36,20.43
464267.96,24.62,19.44,385463.78,20.44
464272.3,24.62,19.44,385466.12,20.44
464433.3,24.64,19.46,385153.82,20.43
464381.57,24.65,19.47,385153.82,20.44
464329.85,24.66,19.48,385153.82,20.45
464278.12,24.67,19.5,385153.82,20.46
464226.4,24.68,19.51,385194.31,20.48
464126.77,24.69,19.51,385309.35,20.49
464263.59,24.7,19.53,385296.54,20.5
464634.31,24.73,19.56,385307.55,20.51
464630.5,24.74,19.57,385383.6,20.52
464601.27,24.75,19.58,385969.5,20.56
464738.1,24.77,19.6,385969.5,20.57
464544.22,24.76,19.59,385762.39,20.56
464681.04,24.78,19.61,385762.39,20.57
464953.45,24.81,19.63,385762.39,20.58
465278.82,24.83,19.66,385763.75,20.59
465227.09,24.84,19.67,385762.39,20.6
465175.37,24.85,19.68,385762.39,20.61
465546.09,24.88,19.71,387079.41,20.68
465547.54,24.88,19.71,387089.34,20.69
465495.81,24.89,19.72,387160.9,20.7
465201.02,24.88,19.7,386891.89,20.69
465149.29,24.89,19.72,386891.89,20.7
464735.5,24.97,19.8,386891.89,20.79
464683.78,24.98,19.81,386891.89,20.8
464331.34,24.97,19.8,386674.42,20.79
464114.35,24.96,19.79,386415.55,20.78
464062.63,24.97,19.8,386418.72,20.79
464010.9,24.98,19.81,386421.17,20.81
464381.62,25.01,19.84,386415.55,20.81
464329.9,25.02,19.85,386904.41,20.85
464326.08,25.03,19.86,386971.75,20.86
464615.56,25.06,19.89,387218.94,20.88
464563.84,25.07,19.9,387218.94,20.89
464700.66,25.09,19.91,387218.94,20.9
464648.94,25.1,19.93,387218.94,20.92
464354.81,25.09,19.91,386990.39,20.91
464680.17,25.11,19.94,386990.75,20.91
464628.45,25.12,19.95,386990.79,20.92
464765.27,25.14,19.97,386990.39,20.93
464902.1,25.16,19.99,387913.68,20.99
465272.82,25.19,20.01,388300.42,21.02
464910.37,25.17,20.0,387907.52,21.0
464914.72,25.17,20.0,387908.77,21.0
464863.0,25.18,20.01,387908.77,21.01
464999.83,25.2,20.03,387908.77,21.02
464999.83,25.2,20.03,387875.97,21.02
465370.54,25.23,20.06,387875.97,21.03
465507.37,25.25,20.07,387882.62,21.04
465223.49,25.24,20.06,387575.71,21.02
464861.05,25.22,20.05,387578.78,21.03
465231.77,25.25,20.08,387569.07,21.03
465203.79,25.26,20.09,388764.84,21.11
465430.84,25.29,20.12,388866.85,21.13
465294.21,25.29,20.12,388545.3,21.12
465103.21,25.28,20.11,388393.7,21.11
465375.62,25.31,20.14,388393.7,21.12
465323.89,25.32,20.15,388393.7,21.13
465272.17,25.33,20.16,388715.31,21.16
464885.02,25.31,20.14,388429.08,21.15
465021.84,25.33,20.16,388225.12,21.15
464727.71,25.32,20.15,387914.84,21.14
465053.08,25.35,20.18,387803.63,21.14
465053.08,25.35,20.18,387837.87,21.14
465001.35,25.36,20.19,388645.5,21.19
464961.5,25.37,20.2,388733.63,21.21
464897.9,25.38,20.21,388695.38,21.22
465034.73,25.4,20.23,388695.38,21.23
464983.0,25.41,20.24,388695.38,21.24
464931.28,25.42,20.25,388695.38,21.25
464772.5,25.42,20.24,388538.57,21.25
464549.62,25.41,20.23,388309.03,21.24
464686.45,25.42,20.25,388312.82,21.25
464634.72,25.44,20.26,388315.12,21.26
464476.17,25.43,20.26,388156.57,21.25
464424.45,25.44,20.27,388150.82,21.26
464372.72,25.45,20.28,388150.48,21.27
464374.17,25.45,20.28,388151.95,21.27
464322.45,25.46,20.29,388514.66,21.31
464693.17,25.49,20.32,388514.66,21.31
464693.17,25.49,20.32,388534.35,21.31
464641.44,25.5,20.33,388534.35,21.32
464589.72,25.51,20.34,388536.64,21.34
464726.54,25.53,20.36,388536.1,21.35
464674.82,25.54,20.37,388536.17,21.36
464623.1,25.55,20.38,388534.35,21.37
464571.37,25.56,20.39,388839.44,21.4
464574.27,25.56,20.39,388840.84,21.4
464711.1,25.58,20.41,389271.9,21.43
464659.37,25.6,20.42,389271.9,21.44
464796.2,25.61,20.44,389271.9,21.45
464744.48,25.63,20.45,389271.9,21.46
464881.3,25.64,20.47,389274.5,21.47
464673.61,25.64,20.46,389063.29,21.46
464810.44,25.66,20.48,389063.93,21.47
464758.71,25.67,20.49,389060.69,21.49
464706.99,25.68,20.51,389719.26,21.53
464425.59,25.67,20.49,389418.63,21.52
464562.41,25.69,20.51,389505.59,21.54
464275.33,25.67,20.5,389188.81,21.52
463912.88,25.66,20.49,388884.77,21.51
463917.23,25.66,20.49,388886.03,21.51
463865.51,25.67,20.5,388886.03,21.52
463709.86,25.67,20.49,388727.25,21.52
463658.13,25.68,20.51,388727.25,21.53
463606.41,25.69,20.52,388729.93,21.54
463743.24,25.71,20.54,388728.07,21.55
463691.51,25.72,20.55,388729.17,21.56
463828.34,25.74,20.57,388727.25,21.57
463576.78,25.73,20.56,388483.86,21.56
463525.06,25.74,20.57,388964.86,21.6
463473.34,25.75,20.58,388846.57,21.61
463186.25,25.74,20.57,388647.84,21.6
463556.97,25.77,20.6,388647.84,21.6
463505.24,25.78,20.61,388647.84,21.62
463642.07,25.8,20.63,388647.84,21.63
463472.3,25.79,20.62,388503.89,21.62
463609.12,25.81,20.64,388509.25,21.63
463557.4,25.82,20.65,388509.78,21.64
463505.68,25.83,20.66,388510.23,21.65
463453.95,25.85,20.67,388503.89,21.67
463726.36,25.87,20.7,389649.69,21.74
463998.76,25.9,20.72,389649.69,21.75
463840.21,25.89,20.72,389491.75,21.74
463788.49,25.9,20.73,389491.75,21.75
464060.9,25.93,20.75,389506.53,21.76
464386.26,25.95,20.78,389491.77,21.77
464389.16,25.95,20.78,389509.06,21.77
464026.72,25.94,20.77,389086.73,21.75
463975.0,25.95,20.78,389086.99,21.76
463923.27,25.96,20.79,389995.42,21.82
463871.55,25.97,20.8,389836.69,21.83
463567.42,25.96,20.79,389572.01,21.82
463515.69,25.97,20.8,389897.98,21.85
463463.97,25.98,20.81,389897.98,21.86
463412.24,26.0,20.82,389897.98,21.87
463360.52,26.01,20.84,389897.98,21.88
463308.8,26.02,20.85,389901.51,21.9
463257.07,26.03,20.86,389962.76,21.91
463205.35,26.04,20.87,389915.3,21.92
463153.62,26.05,20.88,389911.83,21.93
463101.9,26.07,20.89,389897.98,21.95
463050.18,26.08,20.91,389897.98,21.96
462998.45,26.09,20.92,389897.98,21.97
463270.86,26.12,20.94,389897.98,21.98
463543.26,26.14,20.97,389907.14,21.99
463680.09,26.16,20.99,389923.42,22.0
463628.37,26.17,21.0,389897.98,22.01
463632.87,26.17,21.0,389899.5,22.01
463438.74,26.16,20.99,389686.03,22.0
463398.88,26.18,21.0,390615.64,22.07
463104.75,26.16,20.99,390271.52,22.05
463041.16,26.18,21.0,390174.45,22.06
462989.43,26.19,21.02,390174.45,22.07
463126.26,26.21,21.04,390174.45,22.08
463074.54,26.22,21.05,390174.45,22.09
463077.59,26.22,21.05,390175.86,22.09
463448.31,26.25,21.08,390181.46,22.1
463396.58,26.26,21.09,390175.86,22.11
463288.03,26.26,21.08,390070.35,22.11
463236.31,26.27,21.09,390070.35,22.12
462873.87,26.25,21.08,390489.2,22.15
462931.81,26.27,21.1,390323.13,22.15
462958.97,26.29,21.11,390502.45,22.17
462907.24,26.3,21.12,390502.45,22.18
462855.52,26.31,21.14,390502.45,22.2
463127.93,26.33,21.16,390523.45,22.21
463076.2,26.35,21.17,390506.83,22.22
463213.03,26.37,21.19,390502.45,22.23
463161.3,26.38,21.21,390502.45,22.24
463002.75,26.37,21.2,390310.67,22.23
462951.03,26.38,21.21,390863.27,22.28
463321.75,26.41,21.24,391198.16,22.3
463458.57,26.43,21.26,391198.16,22.31
463406.85,26.44,21.27,391198.16,22.32
463355.13,26.46,21.28,391198.16,22.34
463627.53,26.48,21.31,391217.69,22.35
463265.09,26.47,21.3,390863.13,22.33
463213.37,26.48,21.31,390846.21,22.34
463161.64,26.49,21.32,391314.33,22.38
463161.64,26.49,21.32,391314.33,22.38
463161.64,26.49,21.32,391323.0,22.38
463109.92,26.5,21.33,391276.02,22.39
463058.19,26.52,21.34,391340.56,22.41
463006.47,26.53,21.36,391340.56,22.42
462954.75,26.54,21.37,391340.56,22.44
462903.02,26.55,21.38,391350.61,22.45
462615.93,26.54,21.37,391082.24,22.44
462349.12,26.53,21.36,390819.71,22.43
462297.4,26.54,21.37,390819.01,22.44
462668.11,26.57,21.4,390823.91,22.45
462616.39,26.58,21.41,390844.71,22.46
462564.67,26.6,21.42,391217.97,22.49
462512.94,26.61,21.44,391212.03,22.51
462461.22,26.62,21.45,391212.03,22.52
462409.49,26.63,21.46,391212.03,22.53
462546.32,26.65,21.48,391212.03,22.54
462494.6,26.67,21.49,391212.93,22.56
462767.0,26.69,21.52,391214.03,22.57
462903.83,26.71,21.54,391212.03,22.58
462852.1,26.73,21.55,391951.05,22.63
462800.38,26.74,21.57,391898.5,22.64
462437.94,26.72,21.55,391556.13,22.63
462437.94,26.72,21.55,391556.13,22.63
462386.21,26.74,21.56,391556.13,22.64
462334.49,26.75,21.58,391556.13,22.65
462471.32,26.77,21.6,391556.13,22.66
462743.72,26.8,21.62,391563.71,22.67
462692.0,26.81,21.64,391567.63,22.69
462640.27,26.82,21.65,391556.13,22.7
461990.27,26.79,21.62,390906.13,22.67
462360.99,26.82,21.65,391781.22,22.73
462309.27,26.83,21.66,391810.64,22.74
461895.47,26.94,21.76,391810.64,22.85
461843.75,26.95,21.78,391810.64,22.86
461792.03,26.96,21.79,391810.64,22.87
461792.03,26.96,21.79,391810.64,22.87
461740.3,26.97,21.8,391810.99,22.89
461688.58,26.99,21.81,391811.05,22.9
461636.85,27.0,21.83,391820.04,22.92
461585.13,27.01,21.84,391810.64,22.93
461232.69,27.0,21.83,391493.61,22.92
461180.96,27.01,21.84,391651.67,22.94
461129.24,27.02,21.85,391651.67,22.95
461077.52,27.04,21.86,391651.67,22.97
461025.79,27.05,21.88,391493.61,22.97
461162.62,27.07,21.9,391493.61,22.98
461299.44,27.09,21.92,391505.58,22.99
461247.72,27.1,21.93,391504.3,23.01
461618.44,27.13,21.96,391493.61,23.01
461566.71,27.15,21.97,392245.52,23.07
461514.99,27.16,21.99,392300.81,23.09
461840.35,27.19,22.02,392300.81,23.09
461788.63,27.2,22.03,392300.81,23.11
461736.91,27.21,22.04,392301.89,23.12
461377.36,27.2,22.03,391934.69,23.11
461325.64,27.21,22.04,391933.61,23.12
461462.46,27.23,22.06,391933.61,23.13
461599.29,27.26,22.08,392443.63,23.17
461547.57,27.27,22.1,392357.95,23.18
461684.39,27.29,22.12,392797.44,23.22
461632.67,27.3,22.13,392797.44,23.23
461338.54,27.29,22.12,392542.35,23.22
461286.81,27.3,22.13,392542.35,23.23
461235.09,27.32,22.14,392542.35,23.25
461183.36,27.33,22.16,392603.53,23.27
461131.64,27.34,22.17,392768.16,23.29
460937.51,27.33,22.16,392598.61,23.28
460909.53,27.35,22.18,392743.04,23.3
460909.53,27.35,22.18,392751.89,23.31
461767.19,27.41,22.24,393181.9,23.34
461770.09,27.41,22.24,393183.2,23.34
461457.65,27.4,22.23,393075.78,23.34
461594.47,27.42,22.25,393075.78,23.35
461300.34,27.41,22.24,392791.96,23.34
461248.62,27.43,22.25,392791.96,23.35
461196.9,27.44,22.27,392791.96,23.37
461145.17,27.45,22.28,392799.6,23.38
460941.04,27.44,22.27,392578.65,23.37
461266.4,27.47,22.3,392694.45,23.39
461538.81,27.5,22.33,392654.69,23.39
461909.53,27.53,22.36,392633.16,23.4
461622.44,27.52,22.34,392253.86,23.38
461599.78,27.53,22.36,393437.23,23.47
461736.6,27.55,22.38,393437.23,23.48
461684.88,27.57,22.39,393437.23,23.49
461633.16,27.58,22.41,393437.23,23.51
461581.43,27.59,22.42,393455.07,23.52
461529.71,27.61,22.43,393460.68,23.54
461666.53,27.63,22.46,393437.97,23.55
461614.81,27.64,22.47,393927.86,23.59
461976.96,27.67,22.5,394169.17,23.61
461925.24,27.69,22.51,394169.17,23.63
462062.06,27.71,22.54,394169.17,23.64
462010.34,27.72,22.55,394172.96,23.65
462147.17,27.74,22.57,394171.33,23.66
462095.44,27.76,22.58,394175.26,23.68
462095.44,27.76,22.58,394175.26,23.68
461811.56,27.75,22.57,393973.55,23.67
461759.84,27.76,22.59,393968.21,23.68
461708.12,27.77,22.6,394464.17,23.73
461844.94,27.79,22.62,394526.77,23.74
461981.77,27.82,22.64,394526.77,23.75
462118.59,27.84,22.67,394526.77,23.77
462066.87,27.85,22.68,394526.77,23.78
461735.6,27.84,22.67,394291.23,23.77
461872.42,27.86,22.69,394298.82,23.78
462009.25,27.88,22.71,394314.64,23.8
462379.97,27.91,22.74,394292.12,23.8
462328.24,27.93,22.75,395281.39,23.88
462276.52,27.94,22.77,395306.71,23.89
462413.34,27.96,22.79,395306.71,23.9
462361.62,27.98,22.8,395306.71,23.92
462309.9,27.99,22.82,395306.71,23.93
462258.17,28.0,22.83,395353.36,23.95
462259.62,28.0,22.83,395355.79,23.95
462207.9,28.02,22.85,395311.26,23.96
462344.72,28.04,22.87,395309.14,23.97
462481.55,28.06,22.89,395978.38,24.03
462194.46,28.05,22.88,395771.39,24.02
462142.74,28.06,22.89,395661.91,24.03
462091.01,28.08,22.91,395661.91,24.04
462039.29,28.09,22.92,395661.91,24.06
461987.56,28.11,22.93,395663.58,24.07
461715.15,28.09,22.92,395370.75,24.06
461851.98,28.12,22.94,395383.11,24.07
461800.25,28.13,22.96,395373.87,24.08
461748.53,28.14,22.97,395497.04,24.11
462020.94,28.17,23.0,395705.66,24.13
462157.76,28.19,23.02,396017.48,24.16
461795.32,28.18,23.01,395818.75,24.15
462067.73,28.21,23.04,395818.75,24.16
462438.45,28.24,23.07,395818.75,24.17
462386.72,28.25,23.08,395906.22,24.19
462335.0,28.27,23.1,395913.34,24.21
462318.89,28.28,23.11,395929.15,24.22
463494.95,28.37,23.2,398357.49,24.39
463443.22,28.39,23.22,398357.49,24.4
463715.63,28.42,23.24,398357.49,24.41
463557.08,28.41,23.24,398230.49,24.41
463120.64,28.4,23.22,397512.72,24.37
462836.77,28.38,23.21,397288.79,24.36
462419.78,28.37,23.2,396727.82,24.34
462422.68,28.37,23.2,396729.27,24.34
462370.96,28.39,23.21,396729.27,24.36
462507.78,28.41,23.24,396751.31,24.37
462878.5,28.44,23.27,396761.62,24.38
462826.78,28.45,23.28,396738.03,24.39
462786.92,28.47,23.3,397709.03,24.47
462582.79,28.46,23.29,397559.16,24.46
462386.46,28.45,23.28,396977.0,24.43
462864.08,28.49,23.32,397859.41,24.49
462864.08,28.49,23.32,397835.66,24.49
462812.35,28.51,23.33,397835.66,24.5
462760.63,28.52,23.35,397835.66,24.52
462708.9,28.54,23.36,397835.66,24.53
462845.73,28.56,23.39,397835.66,24.55
462794.01,28.57,23.4,397845.9,24.56
462742.28,28.59,23.41,397884.67,24.58
462690.56,28.6,23.43,397836.98,24.59
463073.15,28.63,23.46,398379.41,24.63
463009.55,28.65,23.48,398382.27,24.65
462647.11,28.63,23.46,398083.75,24.64
462595.38,28.65,23.48,398083.75,24.65
