ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
1112229.46,67.98,54.41,1018121.31,62.23
1112460.32,68.02,54.45,1018121.31,62.25
1112238.76,68.02,54.46,1017824.47,62.25
1112399.07,68.05,54.48,1017907.45,62.27
1112450.6,68.09,54.52,1017971.6,62.31
1112502.13,68.12,54.56,1018126.33,62.35
1112344.94,68.12,54.56,1017973.8,62.34
1112108.42,68.12,54.55,1017737.32,62.34
1112262.68,68.16,54.59,1017749.95,62.37
1112026.7,68.16,54.6,1017435.46,62.36
1112037.93,68.16,54.6,1017475.16,62.37
1112037.93,68.16,54.6,1017475.16,62.37
1112089.46,68.2,54.63,1019303.36,62.51
1112249.78,68.23,54.66,1019303.15,62.53
1112404.04,68.27,54.7,1019302.76,62.55
1112178.06,68.27,54.71,1019302.76,62.57
1112343.97,68.3,54.73,1019370.04,62.59
1112395.5,68.34,54.77,1019366.43,62.62
1112447.03,68.38,54.81,1019374.85,62.65
1112215.46,68.38,54.81,1019414.62,62.68
1112370.19,68.41,54.84,1019886.7,62.72
1112129.8,68.42,54.85,1019838.85,62.74
1112284.53,68.45,54.88,1020351.29,62.79
1112024.6,68.44,54.88,1019865.54,62.77
1112076.13,68.48,54.91,1020066.48,62.81
1112076.13,68.48,54.91,1020066.48,62.81
1111835.74,68.49,54.92,1019840.41,62.82
1111887.27,68.52,54.96,1019840.18,62.85
1111887.27,68.52,54.96,1019812.98,62.85
1111938.8,68.56,54.99,1019812.6,62.88
1111990.33,68.6,55.03,1019812.6,62.91
1112150.64,68.63,55.06,1019812.6,62.93
1112150.64,68.63,55.06,1019840.47,62.93
1112150.64,68.63,55.06,1019864.5,62.93
1112381.5,68.66,55.1,1020080.54,62.97
1112224.31,68.66,55.1,1019953.64,62.97
1111988.33,68.67,55.1,1019885.29,62.98
1112148.65,68.7,55.13,1019815.79,62.99
1112200.18,68.73,55.17,1019994.09,63.04
1112354.44,68.77,55.21,1020726.7,63.11
1112552.72,68.81,55.24,1020726.1,63.13
1112552.72,68.81,55.24,1020688.15,63.13
1112292.79,68.81,55.24,1020472.39,63.13
1112046.81,68.81,55.25,1021039.6,63.18
1112207.13,68.84,55.28,1021039.6,63.2
1111971.15,68.85,55.28,1021039.6,63.22
1111711.22,68.84,55.28,1020941.5,63.22
1111711.22,68.84,55.28,1020980.09,63.23
1111762.75,68.88,55.32,1021046.76,63.26
1111814.28,68.92,55.35,1021054.7,63.29
1111968.55,68.96,55.39,1021055.26,63.32
1112020.08,69.0,55.43,1021149.97,63.36
1112071.61,69.03,55.47,1021441.85,63.41
1111835.09,69.03,55.47,1021178.38,63.4
1111835.09,69.03,55.47,1021159.4,63.4
1111995.4,69.06,55.5,1022421.08,63.5
1112226.26,69.1,55.53,1022420.48,63.52
1111939.74,69.1,55.53,1021813.12,63.5
1111703.76,69.1,55.54,1021573.76,63.5
1111864.08,69.13,55.57,1021573.76,63.52
1111570.14,69.13,55.57,1021016.73,63.5
1111334.16,69.14,55.57,1021016.73,63.52
1111047.63,69.14,55.57,1020832.99,63.52
1110890.44,69.13,55.57,1020675.36,63.52
1111044.71,69.17,55.6,1020787.7,63.55
1111096.24,69.21,55.64,1020787.68,63.58
1111096.24,69.21,55.64,1020787.68,63.58
1111096.24,69.21,55.64,1020787.68,63.58
1111250.5,69.25,55.68,1020752.53,63.61
1111404.77,69.28,55.72,1020848.46,63.64
1111456.3,69.32,55.76,1020784.89,63.67
1111456.3,69.32,55.76,1020784.89,63.67
1111616.61,69.35,55.79,1022893.08,63.82
1111424.57,69.36,55.79,1022546.38,63.81
1111590.47,69.39,55.82,1022545.78,63.83
1111368.91,69.4,55.83,1022545.78,63.85
1111108.98,69.39,55.83,1022565.58,63.86
1111160.51,69.43,55.87,1022565.58,63.9
1111212.04,69.47,55.9,1022586.11,63.93
1111263.57,69.51,55.94,1022605.95,63.96
1110950.75,69.5,55.94,1022288.62,63.96
1110690.82,69.5,55.94,1022314.7,63.97
1110742.35,69.54,55.97,1022367.6,64.01
1110902.67,69.57,56.0,1022347.77,64.02
1110954.2,69.61,56.04,1022499.89,64.07
1111108.47,69.65,56.08,1023813.89,64.18
1111306.74,69.69,56.12,1023813.29,64.2
1111358.27,69.72,56.16,1023813.29,64.23
1111122.29,69.73,56.16,1023580.95,64.24
1111282.61,69.76,56.19,1023580.95,64.25
1111036.63,69.77,56.2,1023580.95,64.27
1111036.63,69.77,56.2,1023577.06,64.27
1111036.63,69.77,56.2,1023595.07,64.28
1111234.91,69.8,56.24,1023685.17,64.3
1111395.23,69.83,56.27,1023657.32,64.32
1111446.76,69.87,56.31,1023729.92,64.36
1111186.83,69.87,56.31,1023374.21,64.35
1111341.09,69.91,56.34,1023538.38,64.39
1111081.17,69.91,56.34,1023179.68,64.38
1111132.7,69.95,56.38,1023861.53,64.45
1110962.77,69.95,56.38,1023431.79,64.43
1110726.79,69.95,56.39,1024172.7,64.5
1110726.79,69.95,56.39,1024133.61,64.5
1110881.05,69.99,56.42,1024175.81,64.53
1110932.58,70.03,56.46,1024129.86,64.56
1111092.9,70.06,56.49,1024163.92,64.58
1110856.92,70.07,56.5,1024197.59,64.6
1110908.45,70.1,56.54,1024275.24,64.64
1110959.98,70.14,56.58,1024202.31,64.67
1110959.98,70.14,56.58,1024202.31,64.67
1111120.3,70.17,56.61,1026153.15,64.81
1111171.83,70.21,56.65,1025771.59,64.82
1111223.36,70.25,56.69,1025644.74,64.84
1111274.89,70.29,56.73,1025644.52,64.88
1111049.16,70.3,56.73,1025268.15,64.87
1111203.42,70.34,56.77,1025267.78,64.9
1111357.69,70.38,56.81,1025267.78,64.92
1111409.22,70.42,56.85,1025267.78,64.96
1111460.75,70.46,56.89,1025597.83,65.01
1111512.28,70.49,56.93,1025879.05,65.06
1111358.52,70.5,56.93,1026011.0,65.08
1111098.6,70.49,56.93,1025537.78,65.06
1111150.13,70.53,56.97,1025988.02,65.13
1111166.97,70.53,56.97,1026044.79,65.13
1111218.5,70.57,57.01,1026514.27,65.19
1110974.56,70.57,57.01,1026132.17,65.18
1110761.79,70.57,57.0,1025828.23,65.17
1110605.19,70.57,57.0,1025936.79,65.19
1110605.19,70.57,57.0,1026068.11,65.2
1110616.42,70.57,57.0,1026071.48,65.2
1110460.27,70.57,57.0,1026053.61,65.21
1110511.8,70.61,57.04,1026053.38,65.24
1110672.12,70.64,57.07,1026053.01,65.26
1110412.19,70.64,57.07,1025574.92,65.24
1110412.19,70.64,57.07,1025574.92,65.24
1110463.72,70.68,57.11,1025574.92,65.28
1110227.74,70.68,57.12,1025574.92,65.29
1110388.06,70.72,57.15,1025681.8,65.32
1110388.06,70.72,57.15,1025777.61,65.33
1110128.13,70.71,57.15,1025910.7,65.35
1110023.9,70.72,57.15,1025705.65,65.35
1109714.17,70.72,57.15,1025388.32,65.34
1109765.7,70.76,57.19,1025415.29,65.38
1109817.23,70.8,57.23,1025528.06,65.42
1109868.76,70.84,57.27,1025811.17,65.47
1109632.78,70.84,57.28,1025607.78,65.48
1109684.31,70.88,57.32,1026351.9,65.56
1109735.84,70.92,57.36,1026351.67,65.59
1109787.37,70.96,57.4,1026351.3,65.63
1109941.64,71.0,57.43,1026351.3,65.65
1110107.54,71.03,57.47,1026355.08,65.67
1110159.07,71.07,57.51,1026357.49,65.71
1109927.51,71.08,57.51,1026351.3,65.73
1109927.51,71.08,57.51,1026261.0,65.72
1109979.04,71.12,57.55,1026850.46,65.79
1109719.11,71.12,57.55,1026552.89,65.79
1109719.11,71.12,57.55,1026525.69,65.79
1109719.11,71.12,57.55,1026514.38,65.78
1109888.5,71.14,57.58,1026222.49,65.78
1109940.03,71.18,57.62,1027600.1,65.9
1109724.98,71.2,57.63,1027281.65,65.91
1109776.51,71.24,57.67,1027281.42,65.94
1109828.04,71.28,57.71,1027281.05,65.98
1109988.35,71.31,57.74,1027281.05,66.0
1109762.37,71.32,57.75,1027281.05,66.01
1109931.77,71.34,57.77,1027315.51,66.03
1109656.71,71.35,57.79,1027317.91,66.06
1109662.32,71.35,57.79,1027332.55,66.06
1109872.09,71.38,57.81,1027310.64,66.07
1109872.09,71.38,57.81,1027360.98,66.07
1109893.18,71.39,57.83,1027438.33,66.09
1110124.04,71.43,57.87,1027858.73,66.14
1110175.57,71.47,57.91,1027346.04,66.14
1109939.05,71.47,57.91,1027951.19,66.19
1109990.58,71.51,57.95,1028323.55,66.25
1110150.9,71.55,57.98,1028323.55,66.27
1110156.51,71.55,57.98,1028330.38,66.27
1109920.53,71.55,57.99,1028330.38,66.29
1109684.01,71.55,57.99,1028462.12,66.32
1109898.26,71.58,58.01,1028462.95,66.32
1109898.26,71.58,58.01,1028462.95,66.32
1109949.79,71.62,58.05,1028464.22,66.36
1110001.32,71.66,58.09,1028468.0,66.39
1110001.32,71.66,58.09,1028567.88,66.4
1110052.85,71.7,58.13,1028581.28,66.44
1110104.38,71.74,58.17,1028625.22,66.47
1110043.0,71.76,58.19,1028562.01,66.49
1110043.0,71.76,58.19,1028562.01,66.49
1110051.42,71.76,58.19,1028565.12,66.49
1110220.82,71.78,58.22,1029514.04,66.57
1110232.04,71.78,58.22,1029528.56,66.57
1110283.57,71.83,58.26,1030016.32,66.63
1110335.1,71.87,58.3,1030016.09,66.67
1110386.63,71.91,58.34,1030015.72,66.7
1110111.58,71.92,58.35,1029882.57,66.72
1110280.97,71.95,58.38,1029882.57,66.74
1110274.13,71.96,58.39,1029882.57,66.75
1110274.13,71.96,58.39,1030007.15,66.76
1110325.66,72.0,58.44,1030102.44,66.8
1110491.56,72.03,58.47,1030033.16,66.81
1110491.56,72.03,58.47,1029984.04,66.81
1110689.84,72.07,58.51,1029958.03,66.84
1110741.37,72.12,58.55,1031118.22,66.95
1110741.37,72.12,58.55,1031191.3,66.95
1110483.16,72.11,58.55,1030686.36,66.93
1110251.59,72.12,58.55,1030505.6,66.94
1110251.59,72.12,58.55,1030560.78,66.94
1110411.91,72.15,58.59,1030868.94,66.98
1110411.91,72.15,58.59,1030858.52,66.98
1110425.94,72.15,58.59,1030861.83,66.98
1110189.96,72.16,58.59,1031327.82,67.03
1110344.7,72.19,58.63,1031328.49,67.06
1110396.23,72.23,58.67,1031327.63,67.09
1110447.76,72.28,58.71,1031327.22,67.13
1110203.81,72.28,58.71,1031063.63,67.12
1110203.81,72.28,58.71,1031082.98,67.12
1110203.81,72.28,58.71,1031036.42,67.12
1109963.42,72.28,58.72,1031036.42,67.14
1110123.74,72.31,58.75,1031036.42,67.16
1109925.2,72.31,58.75,1030692.9,67.15
1110079.47,72.35,58.79,1030939.23,67.19
1109819.54,72.35,58.78,1030737.26,67.19
1109583.56,72.36,58.79,1030699.47,67.21
1109737.82,72.4,58.83,1031819.57,67.31
1109477.9,72.4,58.83,1031255.86,67.29
1110008.51,72.44,58.88,1032489.47,67.38
1109983.73,72.48,58.91,1032115.53,67.39
1109582.18,72.48,58.91,1031612.9,67.39
1109596.81,72.48,58.91,1031709.58,67.39
1109648.34,72.52,58.96,1031709.35,67.43
1109808.66,72.56,58.99,1031708.98,67.45
1109719.57,72.56,59.0,1031708.98,67.46
1109771.1,72.61,59.04,1031708.98,67.5
1109777.01,72.61,59.04,1031724.4,67.5
1109931.28,72.65,59.08,1031859.56,67.54
1110091.6,72.68,59.11,1031810.45,67.56
1110091.6,72.68,59.11,1031843.16,67.56
1110289.88,72.72,59.16,1031757.11,67.58
1110002.8,72.72,59.15,1031478.47,67.57
1110054.33,72.76,59.19,1032790.51,67.69
1110105.86,72.8,59.23,1033217.91,67.76
1110336.72,72.84,59.28,1033217.31,67.78
1110388.25,72.88,59.32,1033217.31,67.82
1110439.78,72.93,59.36,1033217.31,67.86
1110491.31,72.97,59.4,1033217.31,67.89
1110255.33,72.98,59.41,1032993.22,67.9
1109995.4,72.97,59.41,1032542.76,67.88
1110046.93,73.02,59.45,1032911.75,67.94
1110245.21,73.06,59.49,1032901.2,67.97
1110296.74,73.1,59.53,1033280.1,68.03
1110348.27,73.14,59.58,1033900.42,68.11
1110238.27,73.14,59.57,1033790.42,68.1
1110289.8,73.18,59.62,1033790.19,68.14
1110341.33,73.23,59.66,1033789.82,68.18
1110501.64,73.26,59.69,1033789.82,68.2
1110553.17,73.3,59.74,1033789.82,68.23
1110553.17,73.3,59.74,1033771.27,68.23
1110553.17,73.3,59.74,1033771.27,68.23
1110317.19,73.31,59.74,1033771.27,68.25
1110477.51,73.34,59.78,1033947.35,68.29
1110241.53,73.35,59.78,1033877.8,68.3
1110401.85,73.38,59.82,1033801.04,68.32
1110600.13,73.42,59.86,1035040.1,68.43
1110356.19,73.42,59.86,1035119.74,68.45
1110407.72,73.47,59.9,1035328.7,68.5
1110407.72,73.47,59.9,1035368.82,68.5
1110459.25,73.51,59.94,1035368.6,68.54
1110613.51,73.55,59.98,1035368.22,68.57
1110377.53,73.56,59.99,1035138.52,68.57
1110537.85,73.59,60.03,1035138.52,68.6
1110291.87,73.6,60.03,1035138.52,68.62
1110452.19,73.63,60.07,1035138.52,68.64
1110208.24,73.63,60.07,1034832.31,68.63
1110259.77,73.67,60.11,1035128.16,68.69
1110023.79,73.68,60.12,1034908.24,68.7
1110075.32,73.73,60.16,1035081.4,68.74
1110229.59,73.77,60.2,1035370.03,68.79
1110383.85,73.81,60.24,1036499.96,68.9
1110244.43,73.81,60.24,1036127.37,68.88
1110244.43,73.81,60.24,1036124.64,68.88
1110404.75,73.84,60.28,1036124.43,68.9
1110559.01,73.89,60.32,1036124.04,68.93
1110323.03,73.89,60.33,1036124.04,68.96
1110374.56,73.94,60.37,1036124.04,68.99
1110159.7,73.94,60.37,1036016.31,69.0
1109915.76,73.94,60.37,1036218.65,69.03
1109915.76,73.94,60.37,1036218.65,69.03
1109967.29,73.98,60.42,1036381.18,69.08
1109967.29,73.98,60.42,1036381.18,69.08
1109730.77,73.98,60.42,1036150.29,69.08
1109573.58,73.98,60.41,1035998.37,69.07
1109625.11,74.02,60.46,1035976.48,69.11
1109779.37,74.07,60.5,1036008.49,69.14
1109462.29,74.06,60.49,1035691.16,69.14
1109622.61,74.09,60.53,1035518.5,69.15
1109386.63,74.1,60.54,1036905.92,69.26
1109438.16,74.14,60.58,1036971.03,69.3
1109604.06,74.18,60.61,1036970.43,69.32
1109434.13,74.18,60.61,1036807.56,69.32
1109485.66,74.22,60.66,1036807.56,69.36
1109254.1,74.23,60.66,1036807.56,69.38
1109305.63,74.27,60.71,1036807.56,69.42
1109135.7,74.27,60.71,1036635.54,69.42
1109325.72,74.31,60.74,1036650.48,69.44
1109325.72,74.31,60.74,1036623.27,69.44
1109377.25,74.35,60.78,1036608.34,69.47
1109209.2,74.36,60.79,1036608.34,69.49
1109363.47,74.4,60.84,1037100.89,69.56
1109523.79,74.44,60.87,1037428.51,69.6
1109353.86,74.44,60.87,1036845.81,69.57
1109117.88,74.45,60.88,1037816.8,69.66
1109278.2,74.48,60.91,1037920.01,69.69
1109432.46,74.52,60.96,1037919.42,69.72
1109196.48,74.53,60.96,1037632.37,69.72
1109039.29,74.53,60.96,1037514.5,69.72
1108779.36,74.53,60.96,1037514.5,69.74
1108830.89,74.57,61.0,1037514.5,69.77
1108723.7,74.57,61.0,1037412.24,69.77
1108884.01,74.6,61.04,1037412.81,69.8
1108867.26,74.61,61.05,1037446.52,69.81
1108867.26,74.61,61.05,1037446.52,69.81
1109027.58,74.65,61.08,1037412.24,69.83
1109181.84,74.69,61.13,1037412.24,69.86
1108945.86,74.7,61.13,1038591.17,69.96
1108997.39,74.74,61.18,1038442.1,69.99
1109048.92,74.79,61.22,1038505.19,70.03
1109209.24,74.82,61.26,1038309.54,70.04
1109059.86,74.82,61.26,1038875.53,70.09
1109111.39,74.87,61.3,1038875.3,70.13
1109265.66,74.91,61.35,1038874.93,70.16
1108980.08,74.92,61.35,1038512.61,70.16
1108820.15,74.92,61.35,1038540.9,70.17
1108980.47,74.95,61.38,1038513.16,70.19
1108963.72,74.96,61.4,1038513.48,70.2
1109015.25,75.01,61.44,1038512.61,70.24
1109175.56,75.04,61.47,1038925.66,70.29
1109227.09,75.09,61.52,1039056.69,70.34
1109017.87,75.08,61.52,1038710.19,70.32
1109172.13,75.13,61.56,1038620.03,70.35
1109172.13,75.13,61.56,1038667.31,70.35
1109223.66,75.17,61.6,1040082.37,70.49
1108987.68,75.18,61.61,1039828.25,70.49
1108987.68,75.18,61.61,1039795.13,70.49
1108987.68,75.18,61.61,1039795.13,70.49
1108987.68,75.18,61.61,1039795.13,70.49
1109148.0,75.21,61.65,1039794.92,70.51
1108922.02,75.22,61.66,1039794.53,70.53
1108973.55,75.27,61.7,1039794.53,70.57
1109025.08,75.31,61.75,1039794.53,70.61
1109025.08,75.31,61.75,1039794.53,70.61
1109025.08,75.31,61.75,1039794.53,70.61
1109179.34,75.36,61.79,1039798.75,70.64
1109339.66,75.39,61.82,1039867.76,70.67
1109113.68,75.4,61.83,1039906.39,70.69
1109113.68,75.4,61.83,1039946.98,70.7
1109165.21,75.44,61.88,1040069.96,70.74
1109325.53,75.48,61.91,1039857.54,70.75
1109325.53,75.48,61.91,1039876.89,70.75
1109479.79,75.52,61.96,1041394.99,70.89
1109253.81,75.53,61.96,1041111.44,70.89
1109259.43,75.53,61.96,1041113.85,70.89
1109413.69,75.58,62.01,1041113.25,70.92
1109465.22,75.62,62.05,1041113.25,70.96
1109205.3,75.62,62.05,1040788.87,70.95
1108945.37,75.62,62.05,1040378.66,70.94
1109105.68,75.65,62.09,1040378.66,70.97
1108835.5,75.65,62.08,1040085.58,70.96
1108989.77,75.7,62.13,1040114.32,70.99
1108819.84,75.7,62.13,1040194.44,71.01
1108559.91,75.69,62.13,1040245.4,71.03
1108559.91,75.69,62.13,1040198.85,71.03
1108611.44,75.74,62.17,1040196.02,71.07
1108662.97,75.79,62.22,1040192.22,71.1
1108373.05,75.78,62.22,1040119.14,71.12
1108365.6,75.79,62.23,1040921.27,71.18
1108519.87,75.84,62.27,1041024.31,71.22
1108571.4,75.88,62.32,1041296.77,71.28
1108311.47,75.88,62.32,1041059.69,71.28
1108311.47,75.88,62.32,1041059.69,71.28
1108542.33,75.93,62.36,1041059.09,71.31
1108593.86,75.97,62.41,1041059.09,71.34
1108645.39,76.02,62.45,1041059.09,71.38
1108799.65,76.06,62.5,1041226.02,71.43
1108851.18,76.11,62.54,1041367.72,71.48
1109011.5,76.14,62.58,1041360.95,71.5
1108802.96,76.14,62.58,1041315.28,71.51
1108802.96,76.14,62.58,1041334.07,71.51
1108854.49,76.19,62.62,1041689.98,71.57
1108854.49,76.19,62.62,1041689.98,71.57
1108594.57,76.19,62.62,1041032.21,71.54
1108594.57,76.19,62.62,1041032.21,71.54
1108594.57,76.19,62.62,1040990.56,71.54
1108600.18,76.19,62.62,1041028.93,71.54
1108313.66,76.19,62.62,1041942.68,71.62
1108313.66,76.19,62.62,1041999.97,71.63
1108467.92,76.23,62.67,1042340.98,71.68
1108519.45,76.28,62.71,1042340.76,71.72
1108349.53,76.28,62.71,1041889.99,71.7
1108260.44,76.29,62.72,1042277.85,71.75
1108429.84,76.32,62.75,1042277.48,71.76
1108481.37,76.36,62.8,1042277.48,71.8
1108383.21,76.38,62.82,1042277.48,71.83
1108434.74,76.43,62.86,1042277.48,71.87
1108486.27,76.47,62.91,1042314.78,71.91
1108696.04,76.5,62.93,1042462.05,71.93
1108527.95,76.52,62.95,1042277.48,71.95
1108697.34,76.55,62.98,1043310.2,72.03
1108697.34,76.55,62.98,1043310.2,72.03
1108540.15,76.55,62.98,1043157.66,72.03
1108325.09,76.56,63.0,1042831.47,72.04
1108376.62,76.61,63.04,1043339.82,72.11
1108542.52,76.65,63.08,1043339.23,72.14
1108594.05,76.69,63.13,1043339.23,72.18
1108505.25,76.7,63.14,1043343.82,72.19
1108665.57,76.74,63.17,1043342.72,72.22
1108717.1,76.79,63.22,1043339.23,72.26
1108471.12,76.79,63.23,1043435.06,72.29
1108631.44,76.83,63.26,1043389.18,72.31
1108682.97,76.88,63.31,1043447.47,72.35
1108881.24,76.92,63.36,1043339.23,72.38
1108932.77,76.97,63.4,1044912.97,72.53
1108984.3,77.02,63.45,1044912.74,72.57
1108748.32,77.02,63.46,1044680.72,72.57
1108908.64,77.06,63.49,1044680.35,72.6
1108960.17,77.11,63.54,1044680.35,72.64
1108960.17,77.11,63.54,1044680.35,72.64
1108716.23,77.11,63.54,1044319.74,72.63
1108716.23,77.11,63.54,1044319.74,72.63
1108716.23,77.11,63.54,1044319.74,72.63
1108480.25,77.12,63.55,1044319.74,72.65
1108711.11,77.16,63.6,1044395.71,72.69
1108762.64,77.21,63.64,1044470.15,72.73
1108814.17,77.26,63.69,1044625.97,72.78
1108814.17,77.26,63.69,1044625.97,72.78
1108968.43,77.3,63.74,1044985.63,72.84
1109128.75,77.34,63.77,1045228.74,72.88
1109180.28,77.39,63.82,1045228.51,72.92
1109180.28,77.39,63.82,1045228.51,72.92
1108944.3,77.39,63.83,1045869.54,72.99
1108684.37,77.39,63.83,1045304.02,72.97
1108735.9,77.44,63.88,1045303.65,73.01
1108735.9,77.44,63.88,1045415.42,73.02
1108499.38,77.44,63.88,1045467.67,73.04
1108653.65,77.49,63.92,1045467.67,73.07
1108705.18,77.54,63.97,1045467.67,73.11
1108756.71,77.58,64.02,1045467.67,73.15
1108808.24,77.63,64.06,1046292.58,73.25
1108968.55,77.67,64.1,1046315.7,73.28
1108918.55,77.67,64.1,1046265.7,73.28
1108970.08,77.71,64.15,1046810.79,73.36
1108734.1,77.72,64.16,1046491.36,73.36
1108900.01,77.76,64.19,1046491.36,73.38
1108640.08,77.76,64.19,1046634.95,73.41
1108408.51,77.77,64.2,1046634.95,73.43
1108577.91,77.8,64.23,1046634.95,73.45
1108302.85,77.81,64.25,1046635.05,73.48
1108302.85,77.81,64.25,1046635.05,73.48
1108472.24,77.84,64.28,1046634.99,73.5
1108523.77,77.89,64.33,1046634.95,73.54
1108248.72,77.91,64.34,1046634.95,73.58
1108248.72,77.91,64.34,1046666.15,73.58
1108402.98,77.95,64.39,1046809.8,73.62
1108454.51,78.0,64.44,1046934.02,73.67
1108614.83,78.04,64.47,1046923.39,73.7
1108614.83,78.04,64.47,1046939.14,73.7
1108378.85,78.05,64.48,1046681.89,73.7
1108539.17,78.09,64.52,1047802.1,73.81
1108303.19,78.1,64.53,1047557.59,73.81
1108043.26,78.09,64.53,1047335.89,73.82
1108203.58,78.13,64.57,1047335.68,73.84
1107967.6,78.14,64.57,1047335.29,73.86
1108019.13,78.19,64.62,1047335.29,73.91
1108070.66,78.24,64.67,1047335.29,73.95
1107757.34,78.23,64.67,1047017.96,73.94
1107808.87,78.28,64.72,1047017.96,73.99
1107978.26,78.31,64.74,1047076.6,74.01
1108029.79,78.36,64.79,1047017.96,74.04
1107931.63,78.38,64.81,1047840.2,74.13
1107774.44,78.38,64.81,1047687.66,74.13
1107984.21,78.4,64.84,1047401.71,74.12
1108000.61,78.41,64.84,1047531.97,74.13
1108021.7,78.42,64.86,1047341.28,74.13
1108073.23,78.47,64.91,1048129.33,74.23
1108233.54,78.51,64.94,1048129.12,74.25
1108285.07,78.56,64.99,1048128.73,74.3
1108439.34,78.61,65.04,1048128.73,74.33
1108490.87,78.66,65.09,1048171.7,74.38
1108542.4,78.7,65.14,1048182.75,74.42
1108593.93,78.75,65.19,1048243.16,74.47
1108357.41,78.75,65.19,1048445.75,74.5
1108144.64,78.75,65.19,1048414.55,74.51
1108196.17,78.8,65.23,1048641.18,74.57
1108247.7,78.85,65.28,1049154.16,74.65
1108299.23,78.9,65.33,1049153.93,74.69
1108063.25,78.91,65.34,1049758.71,74.76
1107893.32,78.91,65.34,1049550.3,74.75
1107893.32,78.91,65.34,1049550.3,74.75
1108053.64,78.95,65.38,1049549.92,74.78
1108105.17,79.0,65.43,1049549.92,74.82
1108105.17,79.0,65.43,1049549.92,74.82
1108303.45,79.04,65.48,1049549.92,74.85
1108354.98,79.09,65.53,1049596.42,74.9
1108406.51,79.14,65.58,1049662.86,74.95
1108406.51,79.14,65.58,1049662.86,74.95
1108170.53,79.15,65.59,1049549.92,74.97
1108170.53,79.15,65.59,1049549.92,74.97
1108222.06,79.2,65.64,1050826.63,75.1
1108273.59,79.25,65.68,1051053.35,75.16
1108273.59,79.25,65.68,1051198.12,75.17
1108273.59,79.25,65.68,1051327.95,75.18
1108325.12,79.3,65.73,1051327.73,75.22
1108485.44,79.34,65.77,1051327.36,75.25
1108536.97,79.39,65.82,1051327.36,75.29
1108300.99,79.4,65.83,1051341.4,75.32
1108352.52,79.45,65.88,1051345.8,75.36
1108108.58,79.45,65.88,1051107.72,75.36
1108274.48,79.49,65.92,1051095.07,75.39
1108042.91,79.5,65.93,1051089.28,75.41
1108203.23,79.54,65.97,1051803.34,75.49
1108203.23,79.54,65.97,1051803.34,75.49
1107967.25,79.55,65.98,1051683.21,75.5
1108018.78,79.6,66.03,1051846.86,75.56
1108070.31,79.65,66.08,1052100.25,75.62
1108301.17,79.69,66.13,1052099.65,75.65
1108064.65,79.7,66.13,1052099.65,75.67
1108116.18,79.75,66.18,1052099.65,75.71
1108282.08,79.78,66.22,1052099.65,75.74
1108333.61,79.83,66.27,1052099.65,75.78
1108102.05,79.84,66.28,1052207.93,75.82
1108256.31,79.89,66.33,1052201.68,75.85
1108086.38,79.89,66.33,1052099.65,75.86
1108092.0,79.89,66.33,1052114.3,75.86
1108252.31,79.93,66.37,1052867.83,75.94
1108113.97,79.94,66.38,1052389.25,75.92
1108165.5,79.99,66.43,1052525.91,75.98
1108325.82,80.03,66.47,1053491.45,76.07
1108337.34,80.03,66.47,1053494.0,76.07
1108388.87,80.08,66.52,1053494.0,76.12
1108152.89,80.09,66.53,1053224.28,76.12
1108362.66,80.12,66.56,1053224.28,76.14
1108362.66,80.12,66.56,1053215.07,76.14
1108414.19,80.17,66.61,1053216.82,76.18
1108465.72,80.22,66.66,1053220.78,76.23
1108399.51,80.25,66.68,1053215.07,76.25
1108630.37,80.3,66.73,1053215.07,76.28
1108393.85,80.3,66.73,1053494.52,76.32
1108554.17,80.34,66.77,1053449.49,76.34
1108605.7,80.39,66.82,1053767.64,76.41
1108657.23,80.44,66.87,1054365.2,76.5
1108421.25,80.45,66.88,1054360.01,76.52
1108472.78,80.5,66.93,1054359.78,76.57
1108633.1,80.54,66.97,1054359.41,76.6
1108684.63,80.59,67.02,1054359.41,76.64
1108695.85,80.59,67.02,1054400.26,76.64
1108496.63,80.59,67.02,1054457.72,76.66
1108489.18,80.6,67.04,1054515.3,76.68
1108540.71,80.65,67.09,1054538.98,76.72
1108701.03,80.69,67.13,1054461.56,76.74
1108543.84,80.69,67.12,1054304.36,76.74
1108698.1,80.74,67.17,1054321.4,76.78
1108462.12,80.75,67.18,1054437.34,76.81
1108202.19,80.75,67.18,1055151.66,76.88
1108392.21,80.79,67.22,1054729.87,76.87
1108224.17,80.8,67.23,1054379.88,76.88
1108390.07,80.84,67.27,1055766.26,77.0
