ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
351621.14,29.94,16.6,260597.31,22.19
351799.54,29.97,16.63,261003.85,22.24
351799.54,29.97,16.63,261003.85,22.24
351651.07,29.99,16.64,260881.84,22.25
351651.07,29.99,16.64,260881.84,22.25
350583.59,30.1,16.76,260664.06,22.38
350445.74,30.12,16.77,260420.9,22.38
350475.35,30.14,16.8,261205.15,22.46
350889.19,30.19,16.84,261199.82,22.47
350740.72,30.2,16.86,261106.31,22.48
350592.25,30.21,16.87,261070.67,22.5
350443.78,30.23,16.88,261320.13,22.54
350295.31,30.24,16.9,261237.39,22.55
350146.84,30.25,16.91,261025.56,22.55
350008.98,30.27,16.92,261573.1,22.62
349947.88,30.29,16.94,261527.37,22.64
350353.53,30.34,16.99,261559.65,22.65
350205.06,30.35,17.01,261444.68,22.66
350205.06,30.35,17.01,261444.68,22.66
350056.59,30.36,17.02,261402.79,22.67
349682.76,30.34,17.0,261511.32,22.69
349462.36,30.33,16.99,261287.15,22.68
349313.89,30.34,17.0,261205.63,22.69
349165.41,30.36,17.01,261141.48,22.7
349016.94,30.37,17.03,261128.99,22.72
348868.47,30.38,17.04,261324.44,22.76
348720.0,30.4,17.05,261155.47,22.76
348691.82,30.42,17.08,261119.47,22.78
348870.22,30.45,17.11,261033.17,22.79
348910.45,30.48,17.14,261188.91,22.82
348950.69,30.5,17.16,261102.04,22.82
348793.28,30.49,17.15,260943.13,22.81
349062.51,30.53,17.19,260845.39,22.82
348914.04,30.55,17.2,261500.2,22.89
348765.57,30.56,17.22,261550.93,22.92
349050.93,30.6,17.25,262012.99,22.97
349022.75,30.62,17.28,262012.57,22.99
348725.88,30.6,17.26,261666.88,22.96
348352.05,30.58,17.24,261643.18,22.97
348203.58,30.6,17.25,261528.42,22.98
348055.11,30.61,17.27,261629.99,23.01
347906.64,30.63,17.28,261559.95,23.02
347758.17,30.64,17.3,261490.75,23.04
347758.17,30.64,17.3,261490.75,23.04
348043.53,30.68,17.33,261653.74,23.06
347895.06,30.69,17.35,261572.16,23.08
347895.06,30.69,17.35,261572.16,23.08
347746.58,30.71,17.36,261869.92,23.12
347449.71,30.69,17.34,261601.69,23.11
347421.54,30.71,17.37,261616.64,23.13
347273.07,30.73,17.38,261484.79,23.14
347124.59,30.74,17.4,261596.88,23.17
347302.99,30.77,17.43,261514.21,23.17
347006.12,30.76,17.41,261136.18,23.15
346632.29,30.74,17.39,260762.11,23.12
346632.29,30.74,17.39,260765.81,23.12
346917.65,30.77,17.43,260693.85,23.13
346917.65,30.77,17.43,260693.85,23.13
346769.18,30.79,17.45,261440.62,23.21
346631.32,30.8,17.46,261313.74,23.22
346660.94,30.83,17.49,261407.79,23.25
346959.63,30.87,17.53,261411.12,23.26
346588.99,30.85,17.51,261223.63,23.25
346440.52,30.87,17.52,261098.0,23.26
346480.75,30.89,17.55,261251.01,23.29
346766.11,30.93,17.59,261191.53,23.3
345698.63,31.06,17.71,260973.75,23.45
345738.87,31.08,17.74,260890.08,23.46
345451.16,31.07,17.72,260656.53,23.44
345302.69,31.08,17.74,261199.73,23.51
345154.22,31.1,17.75,261089.64,23.52
344790.39,31.08,17.73,261390.52,23.56
344790.39,31.08,17.73,261454.51,23.57
344641.92,31.09,17.75,261331.47,23.58
344613.74,31.12,17.77,261356.47,23.6
344465.27,31.13,17.79,261255.29,23.61
344316.8,31.15,17.8,261198.92,23.63
344168.33,31.16,17.82,261266.0,23.65
344019.86,31.18,17.83,261191.94,23.67
343871.39,31.19,17.85,261153.81,23.69
343911.62,31.22,17.87,261414.87,23.73
343763.15,31.23,17.89,261287.09,23.74
343605.74,31.22,17.88,261128.18,23.73
344011.39,31.27,17.93,261150.41,23.74
343862.92,31.29,17.94,261060.56,23.75
343588.0,31.27,17.93,261173.62,23.77
343439.53,31.29,17.94,261090.01,23.79
343291.06,31.3,17.96,260992.59,23.8
343142.59,31.32,17.97,260958.35,23.82
343015.34,31.33,17.99,261746.11,23.91
342987.17,31.36,18.02,261709.45,23.93
342987.17,31.36,18.02,261709.45,23.93
343302.32,31.4,18.06,261278.27,23.9
343299.72,31.43,18.08,261540.29,23.94
343151.24,31.44,18.1,261449.39,23.96
343002.77,31.46,18.11,261527.7,23.98
343002.77,31.46,18.11,261527.7,23.98
342854.3,31.47,18.13,261461.55,24.0
342854.3,31.47,18.13,261461.55,24.0
342705.83,31.49,18.14,261406.68,24.02
342455.64,31.49,18.15,260692.63,23.97
342724.87,31.53,18.19,261135.93,24.03
342355.25,31.51,18.17,260889.39,24.01
342395.48,31.54,18.2,260959.75,24.04
342247.01,31.56,18.21,260930.69,24.06
342218.83,31.58,18.24,260945.65,24.08
342070.36,31.6,18.25,260827.8,24.09
342110.59,31.63,18.28,260790.96,24.11
342150.82,31.65,18.31,260780.77,24.12
342002.35,31.67,18.32,260783.84,24.15
342042.58,31.7,18.35,260752.03,24.16
342042.58,31.7,18.35,260752.03,24.16
341743.83,31.68,18.33,260447.25,24.14
341784.06,31.7,18.36,260434.59,24.16
341784.06,31.7,18.36,260434.59,24.16
341635.59,31.72,18.38,261160.23,24.25
341338.72,31.7,18.36,260922.69,24.23
341310.54,31.73,18.39,260930.22,24.26
341162.07,31.74,18.4,260836.47,24.27
341013.6,31.76,18.42,260780.1,24.29
340865.13,31.78,18.43,260989.27,24.33
340905.36,31.8,18.46,260805.65,24.33
340905.36,31.8,18.46,260805.65,24.33
340945.59,31.83,18.49,260746.34,24.34
340797.12,31.85,18.5,261210.35,24.41
340648.65,31.86,18.52,261045.54,24.42
340620.47,31.89,18.55,261060.5,24.44
340472.0,31.91,18.56,260942.64,24.45
339878.12,31.97,18.63,260910.47,24.54
339677.72,31.96,18.62,260786.03,24.54
339460.41,31.95,18.6,260567.05,24.52
339500.65,31.97,18.63,260793.89,24.56
339352.17,31.99,18.65,260654.66,24.57
339324.0,32.02,18.67,260669.62,24.6
339175.53,32.03,18.69,260527.1,24.61
339027.05,32.05,18.71,260554.25,24.63
339027.05,32.05,18.71,260554.25,24.63
339312.41,32.09,18.75,260572.02,24.64
339087.15,32.08,18.74,260856.02,24.68
339372.51,32.12,18.78,260721.4,24.68
339224.04,32.14,18.79,260478.55,24.68
339224.04,32.14,18.79,260477.18,24.68
339118.4,32.16,18.81,261323.58,24.78
339115.8,32.18,18.84,261265.99,24.79
339087.62,32.21,18.87,261241.35,24.82
339087.62,32.21,18.87,261241.35,24.82
339319.73,32.25,18.91,261325.64,24.84
339498.12,32.29,18.94,261228.23,24.84
339296.32,32.27,18.93,261135.41,24.84
339147.85,32.29,18.95,261395.71,24.89
338999.38,32.31,18.96,261316.52,24.9
338850.91,32.32,18.98,261098.4,24.91
338377.32,32.4,19.06,261051.53,25.0
338228.85,32.42,19.08,261577.21,25.07
337931.98,32.4,19.06,261143.44,25.04
337783.51,32.42,19.07,261209.9,25.07
337635.04,32.43,19.09,261144.58,25.09
337675.27,32.46,19.12,261071.93,25.1
337675.27,32.46,19.12,261072.03,25.1
337853.67,32.5,19.16,261638.45,25.17
337705.2,32.52,19.18,261491.15,25.18
337508.33,32.51,19.16,261357.78,25.17
337480.15,32.54,19.19,261344.5,25.2
337331.68,32.55,19.21,261248.85,25.21
337183.21,32.57,19.23,261367.74,25.25
337183.21,32.57,19.23,261367.74,25.25
337223.44,32.6,19.26,261278.17,25.26
337074.97,32.62,19.27,261198.57,25.27
336926.5,32.63,19.29,261536.63,25.33
336788.64,32.65,19.31,261374.4,25.34
336417.54,32.63,19.29,261003.93,25.32
336447.16,32.66,19.32,261110.15,25.35
336799.55,32.71,19.37,261091.0,25.36
336651.08,32.73,19.39,260988.76,25.37
336150.7,32.74,19.4,260167.43,25.34
336150.7,32.74,19.4,260167.43,25.34
336002.23,32.76,19.42,260284.37,25.38
336295.78,32.8,19.46,260202.36,25.38
336295.78,32.8,19.46,260202.36,25.38
336147.3,32.82,19.48,260130.77,25.4
335998.83,32.84,19.5,260523.04,25.46
335850.36,32.86,19.51,260526.28,25.49
335701.89,32.88,19.53,260756.72,25.54
335673.71,32.9,19.56,260720.06,25.56
335525.24,32.92,19.58,260867.16,25.6
335376.77,32.94,19.6,260761.98,25.61
335056.77,32.92,19.58,260441.98,25.59
335097.0,32.95,19.61,260302.04,25.59
334948.53,32.97,19.62,260287.73,25.62
334988.77,33.0,19.65,260830.99,25.69
335029.0,33.03,19.68,260841.83,25.71
334880.53,33.05,19.7,260736.73,25.73
334852.35,33.08,19.73,260726.27,25.75
334852.35,33.08,19.73,260726.27,25.75
334703.88,33.09,19.75,260622.76,25.77
334744.11,33.12,19.78,260598.81,25.79
334595.64,33.14,19.8,260654.74,25.82
334447.17,33.16,19.82,260588.87,25.84
334447.17,33.16,19.82,260588.87,25.84
334298.7,33.18,19.83,260561.35,25.86
334338.93,33.21,19.87,261015.68,25.93
334338.93,33.21,19.87,261015.68,25.93
334190.46,33.23,19.88,260859.57,25.94
334162.28,33.26,19.91,260877.15,25.96
334013.81,33.28,19.93,260796.61,25.98
334054.04,33.31,19.96,260729.88,26.0
333905.57,33.33,19.98,260806.15,26.03
333565.0,33.3,19.96,260625.63,26.02
333605.23,33.33,19.99,260570.06,26.04
333456.76,33.35,20.01,260507.11,26.06
333308.29,33.37,20.03,260910.38,26.12
332946.27,33.35,20.01,260525.22,26.1
332797.8,33.37,20.03,260440.46,26.11
333293.24,33.43,20.09,260456.01,26.12
332799.62,33.4,20.06,260328.39,26.13
332839.85,33.43,20.09,260481.85,26.16
333125.21,33.48,20.13,260397.96,26.17
332976.74,33.5,20.15,260326.39,26.19
332602.91,33.47,20.13,260578.24,26.23
332602.91,33.47,20.13,260578.24,26.23
332454.44,33.49,20.15,260428.86,26.24
332305.97,33.51,20.17,260340.51,26.25
332356.82,33.54,20.2,260894.78,26.33
332721.35,33.59,20.25,261044.96,26.36
332693.17,33.62,20.28,261031.68,26.38
332378.12,33.61,20.26,260888.31,26.38
332663.48,33.65,20.31,260782.0,26.38
332515.01,33.67,20.33,260940.21,26.42
332366.54,33.69,20.35,260818.82,26.44
332218.07,33.71,20.37,260736.89,26.46
332258.3,33.74,20.4,261143.08,26.52
332298.53,33.77,20.43,261240.44,26.55
332150.06,33.79,20.45,261340.61,26.59
332121.88,33.82,20.48,261327.24,26.61
332353.99,33.87,20.52,261219.99,26.62
332353.99,33.87,20.52,261219.99,26.62
332205.52,33.89,20.54,261350.1,26.66
332245.75,33.92,20.58,261258.86,26.67
331871.92,33.9,20.55,261040.84,26.66
331723.45,33.92,20.57,260967.46,26.68
331763.68,33.95,20.61,260946.77,26.7
331615.21,33.97,20.63,261590.94,26.8
331141.62,34.06,20.72,261578.69,26.91
331426.98,34.11,20.76,261988.42,26.96
331278.51,34.13,20.78,261900.52,26.98
331318.74,34.16,20.81,261866.33,27.0
330954.91,34.14,20.79,261593.27,26.98
330954.91,34.14,20.79,261593.27,26.98
330806.44,34.16,20.81,261571.33,27.01
330657.96,34.18,20.83,261697.9,27.05
330629.79,34.21,20.87,261684.52,27.08
330670.02,34.24,20.9,261601.02,27.09
330521.55,34.26,20.92,261702.69,27.13
330521.55,34.26,20.92,261702.69,27.13
330373.08,34.28,20.94,261611.92,27.15
330373.08,34.28,20.94,261611.92,27.15
330413.31,34.32,20.97,261560.92,27.16
330453.54,34.35,21.01,261518.76,27.18
330162.97,34.33,20.99,261180.02,27.16
330014.5,34.35,21.01,261182.5,27.19
330054.73,34.38,21.04,261890.52,27.28
330026.55,34.42,21.07,261898.05,27.31
330258.65,34.46,21.12,261769.13,27.31
330110.18,34.48,21.14,261879.8,27.35
329961.71,34.5,21.16,261797.15,27.37
330238.89,34.55,21.21,261843.74,27.39
329948.31,34.53,21.19,261766.52,27.39
329799.84,34.55,21.21,261711.99,27.42
329651.37,34.57,21.23,262139.75,27.49
329502.9,34.59,21.25,262150.59,27.52
329474.72,34.63,21.28,262158.12,27.55
329247.71,34.61,21.27,261966.33,27.54
329247.71,34.61,21.27,261966.33,27.54
329247.71,34.61,21.27,261966.33,27.54
329247.71,34.61,21.27,261990.7,27.54
329287.94,34.65,21.3,261919.12,27.56
329328.18,34.68,21.34,261846.29,27.57
329506.58,34.72,21.38,261949.17,27.6
329358.1,34.74,21.4,261871.52,27.63
329209.63,34.77,21.42,261809.31,27.65
329054.68,34.75,21.41,261650.41,27.64
329094.92,34.79,21.45,262441.71,27.74
328946.44,34.81,21.47,262342.92,27.76
328918.27,34.84,21.5,262357.88,27.79
329203.63,34.89,21.55,262264.72,27.8
329055.16,34.91,21.57,262208.3,27.82
328906.68,34.93,21.59,262326.77,27.86
328758.21,34.96,21.61,262373.67,27.9
328609.74,34.98,21.63,262256.32,27.91
328609.74,34.98,21.63,262256.32,27.91
328660.59,35.01,21.67,262232.29,27.94
328527.49,35.04,21.69,262795.95,28.03
328230.62,35.02,21.67,262655.33,28.02
328202.44,35.05,21.71,262769.01,28.06
328053.97,35.07,21.73,262636.61,28.08
328094.2,35.11,21.76,262545.51,28.09
327945.73,35.13,21.78,262739.28,28.14
327985.96,35.16,21.82,262589.05,28.15
327837.49,35.18,21.84,262480.49,28.17
327681.18,35.17,21.83,262321.58,28.16
327532.71,35.2,21.85,262781.33,28.24
327384.23,35.22,21.87,262619.27,28.25
327356.06,35.25,21.91,262644.83,28.28
327207.59,35.27,21.93,262510.34,28.3
327385.98,35.32,21.98,262724.16,28.34
327089.11,35.3,21.96,262529.4,28.33
326940.64,35.32,21.98,262467.12,28.36
326940.64,35.32,21.98,262467.12,28.36
326980.88,35.36,22.01,262452.99,28.38
326980.88,35.36,22.01,262436.32,28.38
326980.88,35.36,22.01,262436.32,28.38
326832.4,35.38,22.03,262965.43,28.47
326749.39,35.41,22.06,262771.29,28.47
326749.39,35.41,22.06,262771.29,28.47
326535.46,35.42,22.08,262603.31,28.49
326507.28,35.46,22.11,262628.87,28.52
326358.81,35.48,22.14,262495.46,28.54
326210.34,35.5,22.16,262460.71,28.56
325913.4,35.55,22.2,262482.39,28.63
325764.93,35.57,22.23,262424.33,28.65
326050.29,35.62,22.28,262885.17,28.72
326090.52,35.66,22.31,262997.02,28.76
326062.34,35.69,22.35,262983.65,28.79
325688.51,35.67,22.33,262614.61,28.76
325540.04,35.69,22.35,262520.13,28.78
325825.4,35.74,22.4,262695.48,28.82
325524.49,35.72,22.38,262373.59,28.79
325564.73,35.76,22.42,262281.9,28.81
325416.26,35.78,22.44,262146.67,28.83
325267.78,35.81,22.46,262251.63,28.87
325014.09,35.79,22.45,263044.78,28.97
324985.91,35.83,22.49,263059.74,29.0
324837.44,35.85,22.51,262976.3,29.02
324837.44,35.85,22.51,262976.3,29.02
324867.06,35.89,22.54,262723.92,29.02
324867.06,35.89,22.54,262744.24,29.02
324707.97,35.91,22.57,262579.05,29.04
324748.21,35.95,22.6,262507.8,29.06
324748.21,35.95,22.6,262507.8,29.06
324599.74,35.97,22.63,262639.07,29.1
324831.84,36.02,22.68,262518.07,29.11
324872.07,36.06,22.71,262471.71,29.13
324723.6,36.08,22.74,263189.25,29.24
324575.13,36.1,22.76,263163.11,29.27
324980.78,36.17,22.82,263185.34,29.29
324832.31,36.19,22.85,263043.52,29.31
324683.84,36.21,22.87,263187.61,29.36
324535.37,36.24,22.89,263073.0,29.38
323467.89,36.44,23.1,262855.23,29.62
323646.29,36.49,23.15,262785.89,29.63
323272.46,36.47,23.13,263514.24,29.73
322931.89,36.45,23.1,263196.77,29.7
323131.52,36.49,23.15,263240.27,29.73
323004.65,36.52,23.18,262576.43,29.69
323002.05,36.55,23.21,263336.91,29.8
322708.36,36.53,23.19,263004.18,29.78
322680.18,36.57,23.23,262988.28,29.81
322949.42,36.63,23.28,262883.39,29.81
322949.42,36.63,23.28,262868.28,29.81
323234.78,36.68,23.33,263030.79,29.85
323086.31,36.7,23.36,262947.33,29.87
323264.7,36.75,23.41,262851.64,29.88
323116.23,36.78,23.43,263528.17,29.99
322967.76,36.8,23.46,263619.64,30.04
322819.29,36.83,23.48,263767.37,30.09
322791.11,36.86,23.52,263754.09,30.12
322642.64,36.89,23.55,263664.13,30.15
322494.17,36.91,23.57,263784.81,30.19
322127.62,36.89,23.55,263631.42,30.19
322127.62,36.89,23.55,263676.82,30.2
321979.15,36.92,23.57,263620.91,30.23
321830.68,36.94,23.6,263601.86,30.26
321682.2,36.97,23.63,263597.84,30.29
320614.73,37.19,23.84,263380.07,30.55
320654.96,37.23,23.88,263581.11,30.6
320695.19,37.27,23.92,263589.69,30.63
321100.85,37.33,23.99,263623.07,30.65
320952.38,37.36,24.02,263507.0,30.67
320992.61,37.4,24.06,263467.96,30.7
320992.61,37.4,24.06,263422.57,30.69
320992.61,37.4,24.06,263474.78,30.7
321032.84,37.44,24.1,263577.31,30.74
320884.37,37.47,24.12,263506.01,30.77
320735.9,37.49,24.15,263448.14,30.8
320587.43,37.52,24.18,264019.51,30.9
320627.66,37.56,24.22,264333.4,30.97
320599.48,37.6,24.26,264358.96,31.01
320451.01,37.63,24.28,264249.96,31.03
320302.54,37.65,24.31,264376.88,31.08
320154.07,37.68,24.34,264299.78,31.11
320154.07,37.68,24.34,264299.78,31.11
320154.07,37.68,24.34,264321.94,31.11
320005.6,37.71,24.37,264212.14,31.13
319857.13,37.74,24.39,264278.36,31.18
319828.95,37.78,24.43,264262.46,31.21
319680.48,37.8,24.46,264150.8,31.24
319731.33,37.85,24.5,264406.22,31.3
319572.24,37.87,24.53,264194.48,31.31
319423.77,37.9,24.56,264338.53,31.36
319275.3,37.93,24.58,264354.45,31.4
319315.53,37.97,24.62,264158.62,31.41
319167.06,38.0,24.65,264441.89,31.48
319207.29,38.04,24.69,264525.0,31.52
319207.29,38.04,24.69,264505.09,31.52
319207.29,38.04,24.69,264526.65,31.52
318843.46,38.01,24.67,264212.73,31.5
319128.82,38.07,24.73,264448.78,31.55
319100.64,38.11,24.77,264463.74,31.59
319279.04,38.16,24.82,264346.39,31.6
319279.04,38.16,24.82,264331.84,31.6
318685.16,38.27,24.93,264251.79,31.74
318321.33,38.25,24.91,264043.88,31.73
318172.86,38.28,24.94,264405.57,31.81
318458.22,38.34,24.99,264673.55,31.86
318430.04,38.38,25.04,264657.65,31.9
318056.21,38.36,25.01,264381.63,31.88
317907.74,38.38,25.04,264274.15,31.91
317947.97,38.43,25.08,264416.83,31.96
317799.5,38.46,25.11,264315.45,31.98
317590.74,38.44,25.1,264121.35,31.97
317442.27,38.47,25.13,264071.16,32.0
317293.8,38.5,25.15,264018.59,32.03
317145.33,38.53,25.18,264305.22,32.11
316996.85,38.56,25.21,264149.01,32.13
316996.85,38.56,25.21,264149.01,32.13
317410.69,38.63,25.28,264153.72,32.15
317113.82,38.61,25.26,263854.73,32.12
316965.35,38.64,25.29,263761.22,32.15
316816.88,38.66,25.32,263861.29,32.2
316668.41,38.69,25.35,263782.53,32.23
316296.39,38.67,25.33,263718.56,32.24
316581.75,38.73,25.38,263783.67,32.27
316433.28,38.76,25.41,263719.94,32.3
316284.81,38.79,25.44,263666.34,32.33
316012.96,38.77,25.42,263363.66,32.31
315639.13,38.74,25.4,263586.45,32.35
315916.3,38.8,25.46,263892.19,32.41
315888.13,38.85,25.5,263917.75,32.45
315739.66,38.88,25.53,263834.63,32.48
315591.18,38.9,25.56,263843.4,32.53
315442.71,38.93,25.59,263742.37,32.55
315294.24,38.96,25.62,263968.76,32.62
315294.24,38.96,25.62,263968.76,32.62
315150.57,38.96,25.61,263768.51,32.61
315002.1,38.99,25.64,263583.0,32.62
315042.33,39.03,25.69,263837.42,32.69
315082.57,39.08,25.73,263814.79,32.72
315054.39,39.12,25.78,263840.35,32.76
315054.39,39.12,25.78,263840.35,32.76
314905.92,39.15,25.81,263746.3,32.79
314905.92,39.15,25.81,263706.91,32.79
314757.45,39.18,25.84,263632.81,32.82
314608.97,39.21,25.87,263728.52,32.87
314608.97,39.21,25.87,263728.52,32.87
314460.5,39.24,25.9,263670.65,32.9
314312.03,39.27,25.93,264056.19,32.99
314253.53,39.31,25.97,263742.52,33.0
314015.09,39.33,25.99,263557.62,33.01
314428.93,39.41,26.06,263552.29,33.03
314280.46,39.44,26.1,263438.18,33.06
314131.99,39.47,26.13,263683.28,33.13
314131.99,39.47,26.13,263683.28,33.13
313983.52,39.5,26.16,263527.12,33.15
313835.04,39.53,26.19,263401.71,33.18
313875.28,39.58,26.23,263489.77,33.22
313737.42,39.61,26.27,264117.02,33.35
313604.81,39.64,26.3,263973.18,33.37
313765.33,39.7,26.36,264010.99,33.41
313616.86,39.74,26.39,263897.4,33.44
313468.39,39.77,26.42,263976.23,33.49
313319.92,39.8,26.46,263895.19,33.52
313498.32,39.85,26.51,263817.03,33.54
313349.85,39.89,26.54,263806.02,33.58
312282.37,40.16,26.82,263588.24,33.9
311885.18,40.13,26.79,263214.91,33.87
311736.71,40.17,26.82,263722.4,33.98
311588.24,40.2,26.85,263616.34,34.01
311560.06,40.25,26.9,263641.9,34.06
311411.59,40.28,26.94,263507.41,34.08
311189.61,40.26,26.92,263345.07,34.07
311229.85,40.31,26.97,263314.26,34.1
311081.37,40.34,27.0,263459.93,34.17
310932.9,40.38,27.03,263397.86,34.2
310932.9,40.38,27.03,263413.97,34.21
311218.26,40.44,27.09,263456.1,34.23
311159.76,40.48,27.14,264270.08,34.38
311131.58,40.53,27.19,264218.03,34.42
310983.11,40.56,27.22,264266.16,34.47
310983.11,40.56,27.22,264266.16,34.47
310959.36,40.6,27.26,264085.29,34.48
310810.89,40.64,27.29,263971.95,34.51
310810.89,40.64,27.29,263971.95,34.51
310662.42,40.67,27.33,263983.86,34.56
310702.65,40.72,27.38,264361.93,34.65
310674.47,40.77,27.43,264332.79,34.69
310674.47,40.77,27.43,264332.79,34.69
310526.0,40.8,27.46,263986.24,34.69
310377.53,40.84,27.5,263887.82,34.72
310080.66,40.82,27.47,263654.03,34.71
310080.66,40.82,27.47,263712.0,34.71
310131.51,40.87,27.52,263654.02,34.74
310353.0,40.93,27.58,264330.9,34.86
310638.36,40.99,27.65,264521.88,34.91
310489.89,41.03,27.68,264599.03,34.96
310116.05,41.0,27.66,264660.98,34.99
310414.75,41.08,27.73,264664.31,35.02
310486.82,41.13,27.79,264446.47,35.03
310338.35,41.16,27.82,264340.75,35.06
310559.84,41.23,27.88,265588.78,35.26
310845.2,41.29,27.95,265796.54,35.31
310696.73,41.33,27.98,265674.26,35.34
310548.26,41.36,28.02,265549.95,35.37
310399.79,41.4,28.05,266202.56,35.5
310399.79,41.4,28.05,266202.56,35.5
310251.31,41.43,28.09,265987.86,35.52
310102.84,41.47,28.12,266251.82,35.6
310074.67,41.52,28.18,266277.39,35.65
309926.19,41.55,28.21,266153.05,35.69
309777.72,41.59,28.25,266196.56,35.74
310009.83,41.65,28.31,266318.14,35.78
309861.35,41.69,28.35,266159.74,35.81
309464.13,41.66,28.32,265762.86,35.78
309272.26,41.65,28.31,265568.89,35.76
308931.69,41.62,28.28,265777.23,35.81
308783.22,41.66,28.32,265637.04,35.84
308645.36,41.7,28.36,265711.06,35.9
308486.27,41.73,28.39,265483.2,35.92
308570.73,41.79,28.45,265084.95,35.9
308388.83,41.82,28.48,264882.71,35.92
308360.65,41.88,28.53,264897.67,35.97
308400.88,41.93,28.58,264825.49,36.0
308670.11,42.0,28.65,264900.37,36.04
308332.41,41.97,28.63,264785.29,36.04
308372.64,42.02,28.68,264731.99,36.08
308372.64,42.02,28.68,264731.99,36.08
307305.17,42.34,29.0,264514.22,36.44
307156.7,42.38,29.03,264707.5,36.52
307156.7,42.38,29.03,264707.5,36.52
307008.23,42.41,29.07,264581.75,36.55
307008.23,42.41,29.07,264581.75,36.55
306634.39,42.39,29.05,264176.64,36.52
306485.92,42.43,29.08,264117.5,36.56
306771.28,42.5,29.15,264956.32,36.7
306743.11,42.55,29.21,264981.89,36.76
306594.63,42.59,29.25,264887.83,36.8
306594.63,42.59,29.25,264887.83,36.8
306446.16,42.63,29.28,264813.73,36.84
306486.4,42.68,29.34,264820.33,36.88
306526.63,42.74,29.39,264815.16,36.92
306378.16,42.77,29.43,264786.13,36.97
306006.92,42.75,29.41,264391.86,36.94
305858.45,42.79,29.45,264866.24,37.05
305709.98,42.83,29.49,264712.79,37.09
305681.8,42.88,29.54,264720.32,37.14
305860.2,42.95,29.61,264610.4,37.16
305711.73,42.99,29.64,264724.78,37.22
305563.26,43.03,29.68,264642.77,37.27
305366.39,43.01,29.67,264459.45,37.25
305217.92,43.05,29.71,264363.11,37.29
305503.28,43.12,29.78,264805.04,37.38
305206.41,43.1,29.76,264376.47,37.33
305159.65,43.15,29.81,265197.86,37.5
305159.65,43.15,29.81,265197.86,37.5
305535.63,43.24,29.89,265401.7,37.56
305507.45,43.29,29.95,265409.23,37.61
305358.98,43.33,29.99,265274.14,37.65
305038.98,43.31,29.96,264954.14,37.62
305414.13,43.38,30.04,265077.2,37.65
305265.66,43.42,30.08,264993.42,37.69
305305.89,43.48,30.13,264922.11,37.73
305157.42,43.52,30.17,265301.25,37.83
305051.5,43.52,30.17,265034.31,37.81
304903.03,43.56,30.21,264994.48,37.86
304754.56,43.6,30.26,265481.75,37.98
304466.86,43.58,30.23,265174.25,37.95
304872.51,43.67,30.32,265197.6,37.98
304912.75,43.72,30.38,265121.93,38.02
304538.91,43.7,30.35,265050.46,38.03
304390.44,43.74,30.4,265335.74,38.13
304390.44,43.74,30.4,265335.74,38.13
304093.5,43.82,30.48,265453.88,38.25
304093.5,43.82,30.48,265453.88,38.25
304093.5,43.82,30.48,265453.88,38.25
304133.73,43.88,30.54,265222.95,38.27
